sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
65,1776941410271,2026-04-23T10:50:10.271496+00:00,9f919b0315c7,docker-registry-1,0.91,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.55MB,0B / 12.9MB,56
66,1776941417334,2026-04-23T10:50:17.334539+00:00,9f919b0315c7,docker-registry-1,1.07,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.56MB,0B / 12.9MB,56
67,1776941424389,2026-04-23T10:50:24.389969+00:00,9f919b0315c7,docker-registry-1,0.98,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.57MB,0B / 12.9MB,56
68,1776941431447,2026-04-23T10:50:31.447284+00:00,9f919b0315c7,docker-registry-1,0.84,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.58MB,0B / 12.9MB,56
69,1776941438502,2026-04-23T10:50:38.502625+00:00,9f919b0315c7,docker-registry-1,1.43,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13MB / 8.59MB,0B / 12.9MB,56
70,1776941445564,2026-04-23T10:50:45.564568+00:00,9f919b0315c7,docker-registry-1,1.02,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13.1MB / 8.6MB,0B / 12.9MB,56
71,1776941452635,2026-04-23T10:50:52.635297+00:00,9f919b0315c7,docker-registry-1,1.05,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13.1MB / 8.6MB,0B / 12.9MB,56
72,1776941459697,2026-04-23T10:50:59.697830+00:00,9f919b0315c7,docker-registry-1,1.11,5.05,395.5MiB / 7.653GiB,414711808,8217346179,13.1MB / 8.62MB,0B / 12.9MB,56
73,1776941466763,2026-04-23T10:51:06.763563+00:00,9f919b0315c7,docker-registry-1,0.93,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.1MB / 8.62MB,0B / 12.9MB,56
74,1776941473824,2026-04-23T10:51:13.824028+00:00,9f919b0315c7,docker-registry-1,0.65,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.1MB / 8.63MB,0B / 13MB,56
75,1776941480881,2026-04-23T10:51:20.881383+00:00,9f919b0315c7,docker-registry-1,0.59,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.1MB / 8.64MB,0B / 13MB,56
76,1776941487947,2026-04-23T10:51:27.947504+00:00,9f919b0315c7,docker-registry-1,0.83,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.1MB / 8.65MB,0B / 13MB,56
77,1776941494995,2026-04-23T10:51:34.995313+00:00,9f919b0315c7,docker-registry-1,0.94,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.66MB,0B / 13MB,56
78,1776941502047,2026-04-23T10:51:42.047847+00:00,9f919b0315c7,docker-registry-1,0.99,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.67MB,0B / 13MB,56
79,1776941509098,2026-04-23T10:51:49.098791+00:00,9f919b0315c7,docker-registry-1,0.90,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.68MB,0B / 13MB,56
80,1776941516158,2026-04-23T10:51:56.158137+00:00,9f919b0315c7,docker-registry-1,1.66,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.69MB,0B / 13MB,56
81,1776941523231,2026-04-23T10:52:03.231971+00:00,9f919b0315c7,docker-registry-1,0.77,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.7MB,0B / 13MB,56
82,1776941530292,2026-04-23T10:52:10.292538+00:00,9f919b0315c7,docker-registry-1,1.32,5.06,396.6MiB / 7.653GiB,415865241,8217346179,13.2MB / 8.71MB,0B / 13MB,56
