sample_index,timestamp_ms,timestamp_utc,container_id,container_name
23,1776941113756,2026-04-23T10:45:13.756706+00:00,eaf29550fd31,docker-image-1
23,1776941113756,2026-04-23T10:45:13.756706+00:00,b3ec606673dd,docker-db-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,2553add0eb44,docker-auth-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,9f919b0315c7,docker-registry-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,047bb8dbb031,docker-recommender-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,9caace330afe,docker-persistence-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,24025f462381,docker-webui-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,eaf29550fd31,docker-image-1
24,1776941120827,2026-04-23T10:45:20.827841+00:00,b3ec606673dd,docker-db-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,2553add0eb44,docker-auth-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,9f919b0315c7,docker-registry-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,047bb8dbb031,docker-recommender-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,9caace330afe,docker-persistence-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,24025f462381,docker-webui-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,eaf29550fd31,docker-image-1
25,1776941127920,2026-04-23T10:45:27.920322+00:00,b3ec606673dd,docker-db-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,2553add0eb44,docker-auth-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,9f919b0315c7,docker-registry-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,047bb8dbb031,docker-recommender-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,9caace330afe,docker-persistence-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,24025f462381,docker-webui-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,eaf29550fd31,docker-image-1
26,1776941134971,2026-04-23T10:45:34.971473+00:00,b3ec606673dd,docker-db-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,2553add0eb44,docker-auth-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,9f919b0315c7,docker-registry-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,047bb8dbb031,docker-recommender-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,9caace330afe,docker-persistence-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,24025f462381,docker-webui-1
27,1776941142024,2026-04-23T10:45:42.024037+00:00,eaf29550fd31,docker-image-1
