sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
42,1776941247956,2026-04-23T10:47:27.956284+00:00,047bb8dbb031,docker-recommender-1,3.16,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.39MB / 4.73MB,0B / 27.7MB,136
43,1776941255040,2026-04-23T10:47:35.040846+00:00,047bb8dbb031,docker-recommender-1,1.69,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.39MB / 4.73MB,0B / 27.7MB,136
44,1776941262100,2026-04-23T10:47:42.100811+00:00,047bb8dbb031,docker-recommender-1,4.55,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.4MB / 4.73MB,0B / 27.7MB,136
45,1776941269143,2026-04-23T10:47:49.143107+00:00,047bb8dbb031,docker-recommender-1,0.78,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.4MB / 4.74MB,0B / 27.7MB,136
46,1776941276200,2026-04-23T10:47:56.200030+00:00,047bb8dbb031,docker-recommender-1,2.14,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.4MB / 4.74MB,0B / 27.7MB,136
47,1776941283255,2026-04-23T10:48:03.255370+00:00,047bb8dbb031,docker-recommender-1,4.12,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.4MB / 4.74MB,0B / 27.7MB,136
48,1776941290320,2026-04-23T10:48:10.320005+00:00,047bb8dbb031,docker-recommender-1,0.63,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.4MB / 4.75MB,0B / 27.7MB,136
49,1776941297365,2026-04-23T10:48:17.365242+00:00,047bb8dbb031,docker-recommender-1,1.76,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.41MB / 4.75MB,0B / 27.7MB,136
50,1776941304423,2026-04-23T10:48:24.423442+00:00,047bb8dbb031,docker-recommender-1,7.18,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.41MB / 4.75MB,0B / 27.8MB,136
51,1776941311488,2026-04-23T10:48:31.488175+00:00,047bb8dbb031,docker-recommender-1,0.45,7.32,573.8MiB / 7.653GiB,601672908,8217346179,5.41MB / 4.76MB,0B / 27.8MB,136
52,1776941318540,2026-04-23T10:48:38.540382+00:00,047bb8dbb031,docker-recommender-1,1.82,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.41MB / 4.76MB,0B / 27.8MB,136
53,1776941325596,2026-04-23T10:48:45.596559+00:00,047bb8dbb031,docker-recommender-1,3.23,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.41MB / 4.76MB,0B / 27.8MB,136
54,1776941332649,2026-04-23T10:48:52.649225+00:00,047bb8dbb031,docker-recommender-1,0.78,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.42MB / 4.77MB,0B / 27.8MB,136
55,1776941339702,2026-04-23T10:48:59.702593+00:00,047bb8dbb031,docker-recommender-1,4.98,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.42MB / 4.77MB,0B / 27.8MB,136
56,1776941346762,2026-04-23T10:49:06.762824+00:00,047bb8dbb031,docker-recommender-1,0.26,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.42MB / 4.77MB,0B / 27.8MB,136
57,1776941353812,2026-04-23T10:49:13.812495+00:00,047bb8dbb031,docker-recommender-1,2.46,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.42MB / 4.78MB,0B / 27.8MB,136
58,1776941360867,2026-04-23T10:49:20.867713+00:00,047bb8dbb031,docker-recommender-1,12.35,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.43MB / 4.78MB,0B / 27.8MB,136
