sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
57,1776941353812,2026-04-23T10:49:13.812495+00:00,2553add0eb44,docker-auth-1,24.55,10.79,845.5MiB / 7.653GiB,886571008,8217346179,40.9MB / 28MB,0B / 27.8MB,118
58,1776941360867,2026-04-23T10:49:20.867713+00:00,2553add0eb44,docker-auth-1,37.00,10.84,849.3MiB / 7.653GiB,890555596,8217346179,41.3MB / 28.2MB,0B / 27.8MB,118
59,1776941367935,2026-04-23T10:49:27.935547+00:00,2553add0eb44,docker-auth-1,16.72,10.93,856.4MiB / 7.653GiB,898000486,8217346179,41.6MB / 28.4MB,0B / 27.8MB,118
60,1776941374987,2026-04-23T10:49:34.987347+00:00,2553add0eb44,docker-auth-1,14.38,10.97,859.5MiB / 7.653GiB,901251072,8217346179,41.9MB / 28.5MB,0B / 27.8MB,118
61,1776941382041,2026-04-23T10:49:42.041512+00:00,2553add0eb44,docker-auth-1,34.14,10.96,859.1MiB / 7.653GiB,900831641,8217346179,42.3MB / 28.8MB,0B / 27.8MB,118
62,1776941389087,2026-04-23T10:49:49.087660+00:00,2553add0eb44,docker-auth-1,40.95,10.96,859.1MiB / 7.653GiB,900831641,8217346179,42.9MB / 29.2MB,0B / 27.8MB,118
63,1776941396132,2026-04-23T10:49:56.132270+00:00,2553add0eb44,docker-auth-1,36.63,11.01,862.7MiB / 7.653GiB,904606515,8217346179,43.7MB / 29.7MB,0B / 27.8MB,118
64,1776941403192,2026-04-23T10:50:03.192637+00:00,2553add0eb44,docker-auth-1,13.26,11.01,862.7MiB / 7.653GiB,904606515,8217346179,44.2MB / 30MB,0B / 27.8MB,118
65,1776941410271,2026-04-23T10:50:10.271496+00:00,2553add0eb44,docker-auth-1,23.69,11.02,863.3MiB / 7.653GiB,905235660,8217346179,44.6MB / 30.2MB,0B / 27.8MB,118
66,1776941417334,2026-04-23T10:50:17.334539+00:00,2553add0eb44,docker-auth-1,15.13,11.01,863.1MiB / 7.653GiB,905025945,8217346179,44.9MB / 30.4MB,0B / 27.8MB,118
67,1776941424389,2026-04-23T10:50:24.389969+00:00,2553add0eb44,docker-auth-1,13.39,11.02,863.4MiB / 7.653GiB,905340518,8217346179,45.3MB / 30.7MB,0B / 27.8MB,118
68,1776941431447,2026-04-23T10:50:31.447284+00:00,2553add0eb44,docker-auth-1,10.48,11.03,864.6MiB / 7.653GiB,906598809,8217346179,45.5MB / 30.8MB,0B / 27.8MB,118
69,1776941438502,2026-04-23T10:50:38.502625+00:00,2553add0eb44,docker-auth-1,16.88,11.01,863.1MiB / 7.653GiB,905025945,8217346179,45.8MB / 31MB,0B / 27.8MB,118
70,1776941445564,2026-04-23T10:50:45.564568+00:00,2553add0eb44,docker-auth-1,16.76,11.01,863.1MiB / 7.653GiB,905025945,8217346179,46.2MB / 31.2MB,0B / 27.8MB,118
71,1776941452635,2026-04-23T10:50:52.635297+00:00,2553add0eb44,docker-auth-1,9.59,11.02,863.4MiB / 7.653GiB,905340518,8217346179,46.4MB / 31.4MB,0B / 27.8MB,118
72,1776941459697,2026-04-23T10:50:59.697830+00:00,2553add0eb44,docker-auth-1,32.98,11.01,863.2MiB / 7.653GiB,905130803,8217346179,46.8MB / 31.6MB,0B / 27.8MB,118
73,1776941466763,2026-04-23T10:51:06.763563+00:00,2553add0eb44,docker-auth-1,15.81,11.02,863.4MiB / 7.653GiB,905340518,8217346179,47.2MB / 31.9MB,0B / 27.8MB,120
74,1776941473824,2026-04-23T10:51:13.824028+00:00,2553add0eb44,docker-auth-1,13.70,11.02,863.8MiB / 7.653GiB,905759948,8217346179,47.6MB / 32.1MB,0B / 27.8MB,120
75,1776941480881,2026-04-23T10:51:20.881383+00:00,2553add0eb44,docker-auth-1,21.08,11.02,863.4MiB / 7.653GiB,905340518,8217346179,47.9MB / 32.3MB,0B / 27.8MB,120
76,1776941487947,2026-04-23T10:51:27.947504+00:00,2553add0eb44,docker-auth-1,24.52,11.02,863.5MiB / 7.653GiB,905445376,8217346179,48.4MB / 32.6MB,0B / 27.8MB,120
77,1776941494995,2026-04-23T10:51:34.995313+00:00,2553add0eb44,docker-auth-1,17.33,11.02,863.9MiB / 7.653GiB,905864806,8217346179,48.8MB / 32.9MB,0B / 27.8MB,120
78,1776941502047,2026-04-23T10:51:42.047847+00:00,2553add0eb44,docker-auth-1,18.71,11.02,863.4MiB / 7.653GiB,905340518,8217346179,49.2MB / 33.2MB,0B / 27.8MB,120
79,1776941509098,2026-04-23T10:51:49.098791+00:00,2553add0eb44,docker-auth-1,14.58,11.02,863.5MiB / 7.653GiB,905445376,8217346179,49.6MB / 33.4MB,0B / 27.8MB,120
80,1776941516158,2026-04-23T10:51:56.158137+00:00,2553add0eb44,docker-auth-1,12.76,11.02,863.4MiB / 7.653GiB,905340518,8217346179,49.9MB / 33.6MB,0B / 27.8MB,120
81,1776941523231,2026-04-23T10:52:03.231971+00:00,2553add0eb44,docker-auth-1,18.61,11.02,863.6MiB / 7.653GiB,905550233,8217346179,50.3MB / 33.8MB,0B / 27.9MB,119
82,1776941530292,2026-04-23T10:52:10.292538+00:00,2553add0eb44,docker-auth-1,13.62,11.02,863.6MiB / 7.653GiB,905550233,8217346179,50.6MB / 34MB,0B / 27.9MB,119
83,1776941537356,2026-04-23T10:52:17.356811+00:00,2553add0eb44,docker-auth-1,16.64,11.02,863.9MiB / 7.653GiB,905864806,8217346179,51MB / 34.2MB,0B / 27.9MB,119
84,1776941544422,2026-04-23T10:52:24.422236+00:00,2553add0eb44,docker-auth-1,21.12,11.03,864.1MiB / 7.653GiB,906074521,8217346179,51.3MB / 34.4MB,0B / 27.9MB,118
85,1776941551474,2026-04-23T10:52:31.474860+00:00,2553add0eb44,docker-auth-1,17.44,10.98,860.5MiB / 7.653GiB,902299648,8217346179,51.6MB / 34.7MB,0B / 27.9MB,118
86,1776941558537,2026-04-23T10:52:38.537363+00:00,2553add0eb44,docker-auth-1,14.72,11.02,863.3MiB / 7.653GiB,905235660,8217346179,51.9MB / 34.8MB,0B / 27.9MB,118
